State,County Type,County,Violent crime,Murder and nonnegligent manslaughter,Rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson,Year
Texas , Metropolitan Counties,Taylor,44.0,0.0,8.0,4.0,32.0,233.0,133.0,94.0,6.0,1.0,2014
Texas , Metropolitan Counties,Tom Green,18.0,1.0,6.0,0.0,11.0,346.0,142.0,180.0,24.0,3.0,2014
Texas , Metropolitan Counties,Travis,537.0,2.0,75.0,46.0,414.0,3344.0,968.0,2198.0,178.0,31.0,2014
Texas , Metropolitan Counties,Upshur,50.0,2.0,8.0,0.0,40.0,621.0,229.0,371.0,21.0,0.0,2014
Texas , Metropolitan Counties,Victoria,72.0,0.0,11.0,3.0,58.0,482.0,142.0,312.0,28.0,2.0,2014
Texas , Metropolitan Counties,Waller,27.0,0.0,18.0,1.0,8.0,319.0,126.0,174.0,19.0,0.0,2014
Texas , Metropolitan Counties,Webb,84.0,1.0,11.0,2.0,70.0,232.0,75.0,140.0,17.0,4.0,2014
Texas , Metropolitan Counties,Wichita,20.0,1.0,2.0,0.0,17.0,153.0,50.0,91.0,12.0,1.0,2014
Texas , Metropolitan Counties,Williamson,141.0,4.0,29.0,8.0,100.0,1245.0,350.0,829.0,66.0,8.0,2014
Texas , Metropolitan Counties,Wilson,32.0,0.0,1.0,3.0,28.0,281.0,127.0,131.0,23.0,0.0,2014
Texas , Metropolitan Counties,Wise,57.0,0.0,3.0,2.0,52.0,352.0,156.0,169.0,27.0,32.0,2014
Texas , Nonmetropolitan Counties,Anderson,63.0,1.0,7.0,7.0,48.0,376.0,175.0,173.0,28.0,7.0,2014
Texas , Nonmetropolitan Counties,Andrews,14.0,0.0,3.0,1.0,10.0,111.0,30.0,69.0,12.0,0.0,2014
Texas , Nonmetropolitan Counties,Angelina,88.0,2.0,23.0,5.0,58.0,691.0,259.0,386.0,46.0,5.0,2014
Texas , Nonmetropolitan Counties,Bailey,12.0,0.0,0.0,1.0,11.0,44.0,9.0,33.0,2.0,0.0,2014
Texas , Nonmetropolitan Counties,Baylor,0.0,0.0,0.0,0.0,0.0,12.0,4.0,6.0,2.0,0.0,2014
Texas , Nonmetropolitan Counties,Bee,33.0,0.0,0.0,0.0,33.0,126.0,42.0,79.0,5.0,2.0,2014
Texas , Nonmetropolitan Counties,Blanco,7.0,0.0,1.0,0.0,6.0,73.0,35.0,29.0,9.0,3.0,2014
Texas , Nonmetropolitan Counties,Borden,2.0,0.0,1.0,0.0,1.0,9.0,3.0,6.0,0.0,0.0,2014
Texas , Nonmetropolitan Counties,Bosque,10.0,0.0,1.0,1.0,8.0,134.0,65.0,66.0,3.0,0.0,2014
Texas , Nonmetropolitan Counties,Brewster,7.0,2.0,1.0,0.0,4.0,44.0,16.0,22.0,6.0,0.0,2014
Texas , Nonmetropolitan Counties,Briscoe,0.0,0.0,0.0,0.0,0.0,9.0,6.0,3.0,0.0,0.0,2014
Texas , Nonmetropolitan Counties,Brooks,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2014
Texas , Nonmetropolitan Counties,Brown,14.0,0.0,0.0,3.0,11.0,202.0,64.0,127.0,11.0,2.0,2014
Texas , Nonmetropolitan Counties,Burnet,37.0,2.0,14.0,1.0,20.0,216.0,70.0,120.0,26.0,0.0,2014
Texas , Nonmetropolitan Counties,Calhoun,8.0,0.0,0.0,1.0,7.0,120.0,44.0,70.0,6.0,1.0,2014
Texas , Nonmetropolitan Counties,Camp,6.0,0.0,2.0,1.0,3.0,165.0,64.0,84.0,17.0,0.0,2014
Texas , Nonmetropolitan Counties,Cass,59.0,2.0,3.0,4.0,50.0,432.0,189.0,211.0,32.0,11.0,2014
Texas , Nonmetropolitan Counties,Castro,5.0,0.0,1.0,0.0,4.0,41.0,8.0,32.0,1.0,1.0,2014
Texas , Nonmetropolitan Counties,Cherokee,74.0,2.0,4.0,4.0,64.0,595.0,188.0,350.0,57.0,0.0,2014
Texas , Nonmetropolitan Counties,Childress,1.0,0.0,0.0,0.0,1.0,12.0,4.0,7.0,1.0,0.0,2014
Texas , Nonmetropolitan Counties,Cochran,5.0,0.0,0.0,0.0,5.0,126.0,46.0,74.0,6.0,2.0,2014
Texas , Nonmetropolitan Counties,Coke,1.0,0.0,0.0,0.0,1.0,29.0,20.0,5.0,4.0,0.0,2014
Texas , Nonmetropolitan Counties,Collingsworth,1.0,0.0,0.0,0.0,1.0,15.0,6.0,8.0,1.0,0.0,2014
Texas , Nonmetropolitan Counties,Colorado,23.0,0.0,2.0,1.0,20.0,132.0,30.0,90.0,12.0,1.0,2014
Texas , Nonmetropolitan Counties,Comanche,3.0,0.0,0.0,0.0,3.0,79.0,27.0,51.0,1.0,0.0,2014
Texas , Nonmetropolitan Counties,Concho,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,2014
Texas , Nonmetropolitan Counties,Cottle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
Texas , Nonmetropolitan Counties,Crane,1.0,0.0,0.0,1.0,0.0,26.0,5.0,18.0,3.0,0.0,2014
Texas , Nonmetropolitan Counties,Crockett,7.0,0.0,2.0,1.0,4.0,44.0,9.0,29.0,6.0,1.0,2014
Texas , Nonmetropolitan Counties,Culberson,0.0,0.0,0.0,0.0,0.0,15.0,9.0,5.0,1.0,0.0,2014
Texas , Nonmetropolitan Counties,Dallam,1.0,0.0,0.0,0.0,1.0,24.0,8.0,12.0,4.0,1.0,2014
Texas , Nonmetropolitan Counties,Dawson,1.0,0.0,0.0,1.0,0.0,56.0,15.0,37.0,4.0,1.0,2014
Texas , Nonmetropolitan Counties,Deaf Smith,11.0,0.0,3.0,0.0,8.0,104.0,33.0,62.0,9.0,0.0,2014
Texas , Nonmetropolitan Counties,Delta,2.0,0.0,0.0,1.0,1.0,64.0,38.0,18.0,8.0,2.0,2014
Texas , Nonmetropolitan Counties,DeWitt,27.0,0.0,4.0,0.0,23.0,147.0,64.0,76.0,7.0,1.0,2014
Texas , Nonmetropolitan Counties,Dickens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
Texas , Nonmetropolitan Counties,Dimmit,16.0,2.0,0.0,1.0,13.0,422.0,105.0,301.0,16.0,2.0,2014
Texas , Nonmetropolitan Counties,Donley,19.0,0.0,0.0,1.0,18.0,39.0,12.0,25.0,2.0,0.0,2014
Texas , Nonmetropolitan Counties,Duval,42.0,0.0,0.0,2.0,40.0,189.0,88.0,76.0,25.0,1.0,2014
Texas , Nonmetropolitan Counties,Eastland,5.0,0.0,1.0,0.0,4.0,96.0,27.0,67.0,2.0,0.0,2014
Texas , Nonmetropolitan Counties,Edwards,2.0,0.0,0.0,0.0,2.0,30.0,11.0,14.0,5.0,0.0,2014
Texas , Nonmetropolitan Counties,Erath,19.0,0.0,9.0,0.0,10.0,97.0,38.0,48.0,11.0,0.0,2014
Texas , Nonmetropolitan Counties,Fannin,37.0,0.0,8.0,1.0,28.0,151.0,46.0,87.0,18.0,0.0,2014
Texas , Nonmetropolitan Counties,Fayette,19.0,3.0,8.0,0.0,8.0,178.0,54.0,114.0,10.0,0.0,2014
Texas , Nonmetropolitan Counties,Fisher,11.0,0.0,0.0,1.0,10.0,141.0,108.0,30.0,3.0,0.0,2014
Texas , Nonmetropolitan Counties,Floyd,11.0,0.0,1.0,1.0,9.0,44.0,16.0,22.0,6.0,0.0,2014
Texas , Nonmetropolitan Counties,Franklin,20.0,2.0,4.0,2.0,12.0,123.0,60.0,55.0,8.0,0.0,2014
Texas , Nonmetropolitan Counties,Freestone,13.0,0.0,3.0,0.0,10.0,129.0,62.0,53.0,14.0,0.0,2014
Texas , Nonmetropolitan Counties,Frio,4.0,0.0,0.0,0.0,4.0,77.0,35.0,37.0,5.0,0.0,2014
Texas , Nonmetropolitan Counties,Gaines,4.0,0.0,2.0,0.0,2.0,112.0,25.0,85.0,2.0,1.0,2014
Texas , Nonmetropolitan Counties,Garza,5.0,1.0,0.0,0.0,4.0,59.0,23.0,36.0,0.0,0.0,2014
Texas , Nonmetropolitan Counties,Gillespie,6.0,2.0,0.0,0.0,4.0,110.0,27.0,80.0,3.0,0.0,2014
Texas , Nonmetropolitan Counties,Glasscock,0.0,0.0,0.0,0.0,0.0,11.0,5.0,5.0,1.0,0.0,2014
Texas , Nonmetropolitan Counties,Gonzales,14.0,0.0,2.0,0.0,12.0,139.0,30.0,107.0,2.0,0.0,2014
Texas , Nonmetropolitan Counties,Gray,10.0,0.0,0.0,5.0,5.0,89.0,22.0,53.0,14.0,0.0,2014
Texas , Nonmetropolitan Counties,Grimes,28.0,0.0,0.0,2.0,26.0,205.0,70.0,123.0,12.0,0.0,2014
Texas , Nonmetropolitan Counties,Hale,3.0,0.0,0.0,0.0,3.0,100.0,55.0,43.0,2.0,0.0,2014
Texas , Nonmetropolitan Counties,Hall,3.0,0.0,0.0,0.0,3.0,9.0,1.0,8.0,0.0,0.0,2014
Texas , Nonmetropolitan Counties,Hamilton,9.0,0.0,1.0,1.0,7.0,87.0,34.0,50.0,3.0,0.0,2014
Texas , Nonmetropolitan Counties,Hansford,6.0,0.0,0.0,0.0,6.0,13.0,3.0,10.0,0.0,0.0,2014
Texas , Nonmetropolitan Counties,Hardeman,1.0,0.0,1.0,0.0,0.0,74.0,25.0,47.0,2.0,0.0,2014
Texas , Nonmetropolitan Counties,Harrison,77.0,2.0,3.0,2.0,70.0,320.0,117.0,191.0,12.0,0.0,2014
Texas , Nonmetropolitan Counties,Hartley,0.0,0.0,0.0,0.0,0.0,19.0,14.0,2.0,3.0,0.0,2014
Texas , Nonmetropolitan Counties,Haskell,2.0,0.0,0.0,0.0,2.0,31.0,10.0,18.0,3.0,1.0,2014
Texas , Nonmetropolitan Counties,Hemphill,16.0,0.0,3.0,0.0,13.0,65.0,10.0,49.0,6.0,1.0,2014
Texas , Nonmetropolitan Counties,Henderson,181.0,2.0,42.0,7.0,130.0,1087.0,442.0,506.0,139.0,5.0,2014
Texas , Nonmetropolitan Counties,Hill,27.0,0.0,2.0,3.0,22.0,279.0,103.0,159.0,17.0,4.0,2014
Texas , Nonmetropolitan Counties,Hockley,39.0,1.0,0.0,7.0,31.0,112.0,42.0,63.0,7.0,1.0,2014
Texas , Nonmetropolitan Counties,Hopkins,18.0,1.0,3.0,2.0,12.0,109.0,51.0,40.0,18.0,0.0,2014
Texas , Nonmetropolitan Counties,Houston,10.0,0.0,2.0,2.0,6.0,164.0,64.0,80.0,20.0,0.0,2014
Texas , Nonmetropolitan Counties,Howard,36.0,1.0,3.0,0.0,32.0,295.0,103.0,176.0,16.0,2.0,2014
Texas , Nonmetropolitan Counties,Hutchinson,19.0,0.0,4.0,0.0,15.0,107.0,41.0,55.0,11.0,0.0,2014
Texas , Nonmetropolitan Counties,Jack,5.0,0.0,0.0,0.0,5.0,117.0,42.0,65.0,10.0,0.0,2014
Texas , Nonmetropolitan Counties,Jackson,9.0,0.0,4.0,0.0,5.0,82.0,28.0,51.0,3.0,0.0,2014
Texas , Nonmetropolitan Counties,Jasper,76.0,1.0,20.0,6.0,49.0,408.0,163.0,225.0,20.0,0.0,2014
Texas , Nonmetropolitan Counties,Jeff Davis,7.0,0.0,2.0,0.0,5.0,5.0,2.0,3.0,0.0,0.0,2014
Texas , Nonmetropolitan Counties,Jim Hogg,6.0,0.0,0.0,2.0,4.0,16.0,7.0,9.0,0.0,0.0,2014
Texas , Nonmetropolitan Counties,Jim Wells,68.0,2.0,7.0,0.0,59.0,351.0,184.0,143.0,24.0,0.0,2014
Texas , Nonmetropolitan Counties,Karnes,12.0,0.0,2.0,4.0,6.0,137.0,27.0,98.0,12.0,0.0,2014
Texas , Nonmetropolitan Counties,Kenedy,2.0,0.0,0.0,0.0,2.0,10.0,6.0,4.0,0.0,0.0,2014
Texas , Nonmetropolitan Counties,Kent,2.0,0.0,0.0,1.0,1.0,9.0,6.0,3.0,0.0,0.0,2014
Texas , Nonmetropolitan Counties,Kerr,42.0,1.0,23.0,0.0,18.0,340.0,102.0,227.0,11.0,0.0,2014
Texas , Nonmetropolitan Counties,Kimble,2.0,0.0,0.0,0.0,2.0,15.0,7.0,7.0,1.0,0.0,2014
Texas , Nonmetropolitan Counties,King,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2014
Texas , Nonmetropolitan Counties,Kinney,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2014
Texas , Nonmetropolitan Counties,Kleberg,28.0,0.0,0.0,0.0,28.0,77.0,27.0,38.0,12.0,0.0,2014
Texas , Nonmetropolitan Counties,Knox,3.0,0.0,3.0,0.0,0.0,17.0,4.0,12.0,1.0,0.0,2014
Texas , Nonmetropolitan Counties,Lamar,39.0,2.0,10.0,3.0,24.0,333.0,118.0,204.0,11.0,0.0,2014
Texas , Nonmetropolitan Counties,Lamb,13.0,0.0,1.0,0.0,12.0,101.0,35.0,54.0,12.0,0.0,2014
Texas , Nonmetropolitan Counties,La Salle,6.0,1.0,0.0,0.0,5.0,43.0,10.0,32.0,1.0,0.0,2014
Texas , Nonmetropolitan Counties,Lavaca,13.0,0.0,6.0,0.0,7.0,79.0,36.0,37.0,6.0,1.0,2014
Texas , Nonmetropolitan Counties,Lee,18.0,0.0,6.0,0.0,12.0,94.0,30.0,63.0,1.0,0.0,2014
Texas , Nonmetropolitan Counties,Leon,7.0,0.0,1.0,1.0,5.0,187.0,65.0,109.0,13.0,0.0,2014
Texas , Nonmetropolitan Counties,Limestone,21.0,0.0,5.0,2.0,14.0,329.0,138.0,173.0,18.0,3.0,2014
Texas , Nonmetropolitan Counties,Lipscomb,5.0,0.0,1.0,0.0,4.0,36.0,18.0,15.0,3.0,0.0,2014
Texas , Nonmetropolitan Counties,Live Oak,15.0,0.0,4.0,2.0,9.0,165.0,72.0,83.0,10.0,0.0,2014
Texas , Nonmetropolitan Counties,Llano,20.0,1.0,3.0,2.0,14.0,216.0,81.0,128.0,7.0,3.0,2014
Texas , Nonmetropolitan Counties,Loving,1.0,0.0,0.0,0.0,1.0,10.0,1.0,9.0,0.0,0.0,2014
Texas , Nonmetropolitan Counties,Madison,21.0,0.0,1.0,0.0,20.0,172.0,65.0,97.0,10.0,0.0,2014
Texas , Nonmetropolitan Counties,Marion,56.0,0.0,3.0,1.0,52.0,204.0,80.0,112.0,12.0,3.0,2014
Texas , Nonmetropolitan Counties,Mason,4.0,0.0,1.0,0.0,3.0,73.0,12.0,56.0,5.0,0.0,2014
Texas , Nonmetropolitan Counties,Matagorda,57.0,0.0,7.0,0.0,50.0,267.0,92.0,159.0,16.0,0.0,2014
Texas , Nonmetropolitan Counties,Maverick,65.0,0.0,4.0,1.0,60.0,415.0,158.0,245.0,12.0,0.0,2014
Texas , Nonmetropolitan Counties,McCulloch,1.0,0.0,0.0,0.0,1.0,18.0,10.0,7.0,1.0,0.0,2014
Texas , Nonmetropolitan Counties,McMullen,1.0,0.0,0.0,0.0,1.0,44.0,10.0,33.0,1.0,0.0,2014
Texas , Nonmetropolitan Counties,Menard,11.0,0.0,0.0,0.0,11.0,4.0,1.0,2.0,1.0,0.0,2014
Texas , Nonmetropolitan Counties,Milam,11.0,0.0,1.0,0.0,10.0,110.0,45.0,59.0,6.0,0.0,2014
Texas , Nonmetropolitan Counties,Mills,1.0,0.0,0.0,0.0,1.0,30.0,11.0,18.0,1.0,0.0,2014
Texas , Nonmetropolitan Counties,Mitchell,1.0,0.0,0.0,0.0,1.0,21.0,9.0,10.0,2.0,0.0,2014
Texas , Nonmetropolitan Counties,Montague,10.0,0.0,0.0,0.0,10.0,117.0,47.0,52.0,18.0,0.0,2014
Texas , Nonmetropolitan Counties,Moore,2.0,0.0,0.0,0.0,2.0,33.0,4.0,20.0,9.0,0.0,2014
Texas , Nonmetropolitan Counties,Morris,21.0,0.0,3.0,1.0,17.0,100.0,44.0,50.0,6.0,0.0,2014
Texas , Nonmetropolitan Counties,Motley,0.0,0.0,0.0,0.0,0.0,13.0,4.0,9.0,0.0,0.0,2014
Texas , Nonmetropolitan Counties,Nacogdoches,78.0,0.0,9.0,6.0,63.0,410.0,142.0,230.0,38.0,2.0,2014
Texas , Nonmetropolitan Counties,Navarro,46.0,0.0,8.0,1.0,37.0,470.0,197.0,252.0,21.0,0.0,2014
Texas , Nonmetropolitan Counties,Nolan,4.0,0.0,1.0,0.0,3.0,64.0,38.0,24.0,2.0,0.0,2014
Texas , Nonmetropolitan Counties,Ochiltree,5.0,0.0,1.0,0.0,4.0,36.0,12.0,21.0,3.0,0.0,2014
Texas , Nonmetropolitan Counties,Palo Pinto,11.0,0.0,3.0,1.0,7.0,133.0,56.0,61.0,16.0,0.0,2014
Texas , Nonmetropolitan Counties,Panola,49.0,1.0,2.0,1.0,45.0,409.0,124.0,257.0,28.0,0.0,2014
Texas , Nonmetropolitan Counties,Parmer,0.0,0.0,0.0,0.0,0.0,28.0,6.0,20.0,2.0,0.0,2014
Texas , Nonmetropolitan Counties,Pecos,8.0,0.0,1.0,1.0,6.0,91.0,31.0,59.0,1.0,0.0,2014
Texas , Nonmetropolitan Counties,Polk,103.0,0.0,32.0,2.0,69.0,669.0,198.0,424.0,47.0,9.0,2014
Texas , Nonmetropolitan Counties,Presidio,6.0,0.0,0.0,0.0,6.0,8.0,4.0,4.0,0.0,0.0,2014
Texas , Nonmetropolitan Counties,Rains,11.0,0.0,6.0,0.0,5.0,117.0,57.0,54.0,6.0,0.0,2014
Texas , Nonmetropolitan Counties,Reagan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
Texas , Nonmetropolitan Counties,Real,0.0,0.0,0.0,0.0,0.0,23.0,9.0,13.0,1.0,1.0,2014
Texas , Nonmetropolitan Counties,Red River,6.0,0.0,1.0,0.0,5.0,113.0,47.0,54.0,12.0,0.0,2014
Texas , Nonmetropolitan Counties,Reeves,16.0,0.0,2.0,0.0,14.0,108.0,9.0,91.0,8.0,0.0,2014
Texas , Nonmetropolitan Counties,Refugio,13.0,0.0,2.0,3.0,8.0,50.0,15.0,33.0,2.0,2.0,2014
Texas , Nonmetropolitan Counties,Roberts,2.0,0.0,0.0,0.0,2.0,12.0,2.0,10.0,0.0,0.0,2014
Texas , Nonmetropolitan Counties,Runnels,0.0,0.0,0.0,0.0,0.0,26.0,0.0,24.0,2.0,0.0,2014
Texas , Nonmetropolitan Counties,Sabine,33.0,0.0,3.0,0.0,30.0,109.0,45.0,59.0,5.0,1.0,2014
Texas , Nonmetropolitan Counties,San Augustine,16.0,2.0,1.0,1.0,12.0,138.0,58.0,72.0,8.0,3.0,2014
Texas , Nonmetropolitan Counties,San Jacinto,66.0,0.0,15.0,1.0,50.0,547.0,261.0,241.0,45.0,2.0,2014
Texas , Nonmetropolitan Counties,San Saba,5.0,0.0,0.0,0.0,5.0,11.0,6.0,5.0,0.0,0.0,2014
Texas , Nonmetropolitan Counties,Schleicher,0.0,0.0,0.0,0.0,0.0,16.0,11.0,5.0,0.0,0.0,2014
Texas , Nonmetropolitan Counties,Scurry,10.0,0.0,2.0,1.0,7.0,114.0,36.0,71.0,7.0,0.0,2014
Texas , Nonmetropolitan Counties,Shackelford,5.0,0.0,3.0,0.0,2.0,26.0,8.0,15.0,3.0,0.0,2014
Texas , Nonmetropolitan Counties,Shelby,39.0,0.0,8.0,2.0,29.0,247.0,97.0,137.0,13.0,3.0,2014
Texas , Nonmetropolitan Counties,Sherman,2.0,0.0,0.0,0.0,2.0,27.0,10.0,14.0,3.0,0.0,2014
Texas , Nonmetropolitan Counties,Starr,97.0,1.0,21.0,6.0,69.0,432.0,176.0,180.0,76.0,3.0,2014
Texas , Nonmetropolitan Counties,Stephens,8.0,0.0,6.0,0.0,2.0,43.0,15.0,25.0,3.0,0.0,2014
Texas , Nonmetropolitan Counties,Sterling,3.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,2014
Texas , Nonmetropolitan Counties,Stonewall,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,2014
Texas , Nonmetropolitan Counties,Sutton,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2014
Texas , Nonmetropolitan Counties,Swisher,3.0,0.0,0.0,1.0,2.0,53.0,18.0,32.0,3.0,1.0,2014
Texas , Nonmetropolitan Counties,Terrell,1.0,0.0,0.0,0.0,1.0,13.0,6.0,7.0,0.0,0.0,2014
Texas , Nonmetropolitan Counties,Terry,5.0,0.0,0.0,0.0,5.0,35.0,10.0,21.0,4.0,0.0,2014
Texas , Nonmetropolitan Counties,Throckmorton,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,2014
Texas , Nonmetropolitan Counties,Titus,35.0,0.0,0.0,0.0,35.0,180.0,76.0,98.0,6.0,0.0,2014
Texas , Nonmetropolitan Counties,Trinity,20.0,0.0,1.0,4.0,15.0,164.0,71.0,84.0,9.0,2.0,2014
Texas , Nonmetropolitan Counties,Upton,1.0,0.0,0.0,0.0,1.0,13.0,1.0,9.0,3.0,0.0,2014
Texas , Nonmetropolitan Counties,Uvalde,10.0,0.0,1.0,0.0,9.0,108.0,40.0,61.0,7.0,0.0,2014
Texas , Nonmetropolitan Counties,Val Verde,17.0,0.0,0.0,1.0,16.0,97.0,48.0,44.0,5.0,0.0,2014
Texas , Nonmetropolitan Counties,Van Zandt,47.0,0.0,1.0,4.0,42.0,495.0,251.0,240.0,4.0,0.0,2014
Texas , Nonmetropolitan Counties,Walker,53.0,1.0,20.0,3.0,29.0,335.0,135.0,179.0,21.0,0.0,2014
Texas , Nonmetropolitan Counties,Ward,27.0,0.0,3.0,1.0,23.0,135.0,42.0,83.0,10.0,0.0,2014
Texas , Nonmetropolitan Counties,Washington,41.0,2.0,5.0,0.0,34.0,170.0,68.0,86.0,16.0,0.0,2014
Texas , Nonmetropolitan Counties,Wharton,98.0,3.0,19.0,2.0,74.0,320.0,125.0,172.0,23.0,4.0,2014
Texas , Nonmetropolitan Counties,Wheeler,2.0,0.0,0.0,0.0,2.0,63.0,13.0,44.0,6.0,1.0,2014
Texas , Nonmetropolitan Counties,Wilbarger,0.0,0.0,0.0,0.0,0.0,25.0,4.0,18.0,3.0,1.0,2014
Texas , Nonmetropolitan Counties,Willacy,50.0,1.0,10.0,1.0,38.0,207.0,88.0,109.0,10.0,2.0,2014
Texas , Nonmetropolitan Counties,Winkler,2.0,0.0,0.0,0.0,2.0,37.0,2.0,32.0,3.0,0.0,2014
Texas , Nonmetropolitan Counties,Wood,38.0,1.0,7.0,2.0,28.0,564.0,207.0,325.0,32.0,2.0,2014
Texas , Nonmetropolitan Counties,Yoakum,8.0,0.0,5.0,0.0,3.0,45.0,10.0,34.0,1.0,0.0,2014
Texas , Nonmetropolitan Counties,Young,13.0,0.0,0.0,0.0,13.0,68.0,30.0,33.0,5.0,1.0,2014
Texas , Nonmetropolitan Counties,Zapata,14.0,1.0,0.0,0.0,13.0,103.0,41.0,56.0,6.0,1.0,2014
Utah , Metropolitan Counties,Box Elder,6.0,0.0,1.0,0.0,5.0,236.0,59.0,159.0,18.0,0.0,2014
Utah , Metropolitan Counties,Cache,17.0,0.0,8.0,0.0,9.0,273.0,62.0,198.0,13.0,2.0,2014
Utah , Metropolitan Counties,Davis,14.0,0.0,8.0,0.0,6.0,202.0,34.0,154.0,14.0,0.0,2014
Utah , Metropolitan Counties,Juab,6.0,0.0,1.0,0.0,5.0,67.0,9.0,52.0,6.0,0.0,2014
Utah , Metropolitan Counties,Salt Lake County Unified Police Department,729.0,5.0,115.0,182.0,427.0,11337.0,1767.0,8288.0,1282.0,22.0,2014
Utah , Metropolitan Counties,Tooele,24.0,3.0,10.0,0.0,11.0,174.0,72.0,72.0,30.0,7.0,2014
Utah , Metropolitan Counties,Utah,43.0,1.0,17.0,0.0,25.0,204.0,24.0,164.0,16.0,1.0,2014
Utah , Metropolitan Counties,Washington,18.0,2.0,3.0,2.0,11.0,126.0,38.0,84.0,4.0,0.0,2014
Utah , Metropolitan Counties,Weber,43.0,0.0,15.0,2.0,26.0,762.0,169.0,547.0,46.0,2.0,2014
Utah , Nonmetropolitan Counties,Beaver,3.0,1.0,0.0,1.0,1.0,116.0,19.0,90.0,7.0,2.0,2014
Utah , Nonmetropolitan Counties,Daggett,1.0,0.0,0.0,0.0,1.0,8.0,3.0,5.0,0.0,0.0,2014
Utah , Nonmetropolitan Counties,Duchesne,24.0,0.0,9.0,0.0,15.0,221.0,38.0,153.0,30.0,0.0,2014
Utah , Nonmetropolitan Counties,Emery,17.0,0.0,5.0,0.0,12.0,100.0,18.0,76.0,6.0,0.0,2014
Utah , Nonmetropolitan Counties,Grand,4.0,0.0,2.0,0.0,2.0,70.0,33.0,33.0,4.0,0.0,2014
Utah , Nonmetropolitan Counties,Iron,31.0,2.0,6.0,1.0,22.0,135.0,35.0,81.0,19.0,1.0,2014
Utah , Nonmetropolitan Counties,Kane,4.0,0.0,0.0,0.0,4.0,11.0,4.0,6.0,1.0,0.0,2014
Utah , Nonmetropolitan Counties,Millard,33.0,0.0,3.0,0.0,30.0,238.0,32.0,201.0,5.0,0.0,2014
Utah , Nonmetropolitan Counties,Rich,2.0,0.0,0.0,0.0,2.0,37.0,10.0,27.0,0.0,0.0,2014
Utah , Nonmetropolitan Counties,San Juan,9.0,0.0,2.0,1.0,6.0,85.0,15.0,62.0,8.0,0.0,2014
Utah , Nonmetropolitan Counties,Sanpete,6.0,1.0,2.0,0.0,3.0,110.0,11.0,88.0,11.0,1.0,2014
Utah , Nonmetropolitan Counties,Sevier,8.0,1.0,0.0,0.0,7.0,187.0,33.0,139.0,15.0,0.0,2014
Utah , Nonmetropolitan Counties,Summit,33.0,0.0,2.0,1.0,30.0,401.0,58.0,316.0,27.0,0.0,2014
Utah , Nonmetropolitan Counties,Uintah,29.0,1.0,6.0,2.0,20.0,219.0,50.0,156.0,13.0,1.0,2014
Utah , Nonmetropolitan Counties,Wasatch,13.0,0.0,2.0,0.0,11.0,90.0,21.0,63.0,6.0,1.0,2014
Vermont , Metropolitan Counties,Chittenden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
Vermont , Metropolitan Counties,Franklin,10.0,0.0,2.0,0.0,8.0,57.0,24.0,26.0,7.0,1.0,2014
Vermont , Metropolitan Counties,Grand Isle,5.0,0.0,0.0,0.0,5.0,93.0,40.0,52.0,1.0,0.0,2014
Vermont , Nonmetropolitan Counties,Addison,8.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2014
Vermont , Nonmetropolitan Counties,Caledonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
Vermont , Nonmetropolitan Counties,Lamoille,7.0,0.0,1.0,1.0,5.0,12.0,2.0,10.0,0.0,0.0,2014
Vermont , Nonmetropolitan Counties,Orange,3.0,0.0,1.0,0.0,2.0,5.0,3.0,2.0,0.0,0.0,2014
Vermont , Nonmetropolitan Counties,Rutland,2.0,0.0,1.0,0.0,1.0,22.0,0.0,22.0,0.0,0.0,2014
Vermont , Nonmetropolitan Counties,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
Virginia , Metropolitan Counties,Albemarle County Police Department,94.0,1.0,23.0,12.0,58.0,1590.0,200.0,1341.0,49.0,9.0,2014
Virginia , Metropolitan Counties,Amelia,10.0,1.0,4.0,2.0,3.0,118.0,23.0,88.0,7.0,2.0,2014
Virginia , Metropolitan Counties,Amherst,37.0,2.0,17.0,4.0,14.0,362.0,40.0,303.0,19.0,0.0,2014
